"TN conc stream","Sediment Yield","Crop Yield","NSWRM impl COST","linE","pond_share_con","grassslope_share_con","buffer_share_con","notill_share_con","lu_share","pond_moran","grassslope_moran","buffer_moran","notill_moran","pond_channel_frac","grassslope_channel_frac","buffer_channel_frac","notill_channel_frac"
-0.89,-0.337,13865.834,20599.93458,0.00076454736001597,1,0.969425158639561,0.472441040989108,0.894411261042491,0.0374054513600506,1,0.381388720537457,0.404468302911926,0.397685531177216,0.217884990183909,0.000400800998994176,0.00073722039175241,1.74627261161977e-07
-0.916,-0.407,17657.421,105643.35794,0.000655588814695423,1,0.916768179675949,0.381071117863905,0.895595364458133,0.0332191997309867,1,0.422898363184965,0.44288110496343,0.389811354369495,0.217884990183909,0.000423822052997261,0.000875287750146003,1.62482921226515e-07
-0.858,-0.299,12510.234,29520.26928,4.09978371549174e-05,0.0188690831746953,0.0734134082106215,0.0483590945373542,0.982891435425536,0.00308497964363021,0.776704595473417,0.260685232771173,0.0192210731396497,0.364750439632746,1,0.649073829554457,0.00662234646945774,1.05308872939939e-07
-0.914,-0.467,18831.652,83322.2177799999,0.00135454053788288,1,0.978597103290314,0.910194748702528,0.737654737341087,0.0621337845354676,1,0.315687394309748,0.475132190318831,0.619637869874367,0.217884990183909,0.000356418035605307,0.000380391216375647,7.26526626766898e-06
-0.899,-0.478,17936.012,8743.33112,0.000113413567399632,0.0188690831746953,0.164310518563379,0.0815646953566305,0.615798646468266,0.0095772310202736,0.776704595473417,0.352783358444491,0.129307052752216,0.707567939964683,1,0.00189028472395169,0.00572451996116582,1.680860941813e-07
-0.907,-0.296,14737.201,80522.0315,0.00124143865811767,0.0188690831746953,1,0.989817721614294,0.952066088657582,0.0518048207921478,0.776704595473417,0.358142138757297,0.314931142679935,0.381178864369022,1,0.000349610475566534,0.000334138859829156,1.850250779034e-05
-0.911,-0.312,15509.236,104417.35238,0.00162273901808786,0,0.733992371637781,0.789831780131844,0.407399609607251,0.0898241633393231,0,0.16470143616074,0.601779208327124,0.655348506730246,0,0.000529360504341274,0.000405466945027411,2.61557973329034e-06
-0.862,-0.281,12422.678,27205.22148,0.0113953488372093,0,0.19463332762491,0.901227737984526,0.0304666862714845,0.518286017212652,0,0.187089309217816,0.351123882366542,0.0590387685545715,0,0.00294989392866177,0.000367383492682201,0.000135204353897208
-0.853,-0.266,12002.509,57295.9353200001,0.00089255128839493,1,0.68265048428514,0.78042963182566,0.915349418107644,0.0406165036024399,1,0.138271758105822,0.619666349710661,0.329875188687282,0.217884990183909,0.000512136860098532,0.000409264503601102,3.44916382890842e-06
-0.916,-0.385,17731.945,103433.28082,0.00127163394184969,1,0.98826895816033,0.981140116362173,0.918113974831843,0.0529782944519136,1,0.351576125542582,0.353202069829915,0.433120843582632,0.217884990183909,0.00035292989253963,0.000331910657894787,1.91867357487199e-05
-0.91,-0.271,13755.644,15211.1103800001,0,0,0.614097006585613,0.872299397013124,0,1,0,0.40927030273163,0.248393114817131,0.0169254439132515,0,0.000733424958779392,0.000379484677944962,0
-0.87,-0.316,12513.415,76158.75976,0.000609733801374872,0.0188690831746953,0.665137470694321,0.197313499647361,0.515100271261626,0.037118521352566,0.776704595473417,0.107230750904151,0.489831809178323,0.618883785905989,1,0.00045279300927828,0.00130603956314233,2.63523406604768e-07
-0.91,-0.302,14858.798,42334.12238,0.0346068660022148,0,0.207032762814065,0.455244503501983,0.0114065811112039,0.622043458448068,0,0.19672839943245,0.696667130691453,0.0221718318642573,0,0.00277322131855814,0.000812128568619783,1.90053005538696e-05
-0.854,-0.282,12279.455,-61543.82176,0.000333046224519093,1,0.430373769438453,0.326065109171153,0.909097176979104,0.0206191583185023,1,0.26178636484248,0.785468781949426,0.401660705221018,0.217884990183909,0.000724513384714529,0.00113014742314173,1.38033207221028e-07
-0.89,-0.365,14285.663,9637.21002,0.000657229524772497,1,0.398161179732726,0.739973159407707,0.920135905631506,0.0332869965672388,1,0.637798963984846,0.258391437737465,0.334185409359559,0.217884990183909,0.00188471879616751,0.000418751227362945,5.30809568520292e-07
-0.907,-0.282,14105.358,-5352.54748000004,0.000204887734195129,0,0.10392108711778,0.251290560146632,0.481737331659848,0.0206377927529468,0,0.365653845073113,0.268918588739899,0.710085633300195,0,0.000905051181508834,0.00217300010493924,1.79094907802471e-07
-0.86,-0.261,12211.182,5116.48219999997,0.000496243752057706,0.523713822626896,0.701306413575771,0.358828072565479,0.889747024266757,0.0280963169340248,0.938927974109104,0.100023045377653,0.481336059133946,0.385866383372713,0.0360293778003603,0.000498513158868696,0.00101455458572024,1.33676933206089e-07
-0.864,-0.287,12640.101,-55936.84196,0.000822413725258726,0.0188690831746953,0.949982897808288,0.622609537321835,0.87769165517691,0.0428128512890155,0.776704595473417,0.378864853405285,0.513168711366719,0.40978457664644,1,0.000463721606723724,0.000532135093405817,3.73600839761328e-07
-0.873,-0.272,12578.861,-2173.59318000001,0.000890938661158398,0.0188690831746953,0.663458870959925,0.918856913114244,0.973062947333841,0.0422184787066937,0.776704595473417,0.333162055011802,0.392629885245361,0.403032799547238,1,0.000644324293803789,0.000363473822300166,8.61428222223577e-06
-0.863,-0.268,12305.251,40782.26668,0.000454479524246966,0,0.0998204846867299,0.425636912608373,0.460861237972076,0.0328272357554711,0,0.365738421370325,0.552065209606219,0.559385226505168,0,0.000942230474784828,0.000791126811081891,2.56465953581318e-07
-0.91,-0.328,15928.292,86524.6438,0.000569788545139915,0.0188690831746953,0.114966656496133,0.567031923422843,0.588534543312162,0.033612189062571,0.776704595473417,0.41703259319904,0.449016191157751,0.621607337484743,1,0.00116469931362302,0.000514185047680333,6.35232202075796e-07
-0.851,-0.288,12280.708,-3237.1162,0.000486048285526759,1,0.697826659939651,0.33776500158526,0.904509057174311,0.0268388856154569,1,0.125042396134009,0.458605874992501,0.440941065162697,0.217884990183909,0.000499822774374859,0.00110542934937736,1.31347296313089e-07
-0.906,-0.283,14037.603,33687.09784,0.000645204969364612,0.0188690831746953,0.239138723470254,0.638756097661404,0.609171617768679,0.0398643079754692,0.776704595473417,0.463543893623674,0.313241459818765,0.685759160144036,1,0.00325222542537016,0.00045518129091385,6.30654446647044e-07
-0.854,-0.281,12251.456,-59324.46202,0.000903856669561581,1,0.621901237497052,0.854121263243094,0.870657119281791,0.0437795463091329,1,0.307853023290822,0.311710697827417,0.341967368136367,0.217884990183909,0.000585826351118969,0.00038127005557998,7.89813621038455e-06
-0.91,-0.358,16783.797,67375.8944,0.000127491491081287,0.0188690831746953,0.104914445189668,0.157156285422023,0.663093361444909,0.0106847278760495,0.776704595473417,0.369687601772693,0.272773712328245,0.68620835125211,1,0.00089648191447417,0.00253896017351374,1.49449244476116e-07
-0.882,-0.327,13450.345,-77472.91522,0.00139213296773975,0.0188690831746953,0.990328145129984,0.924345617183626,0.680509435948984,0.0680946656141137,0.776704595473417,0.33309783931849,0.464400051686681,0.767217228823444,1,0.000353024880980886,0.0003807216694237,8.46728001101686e-06
-0.912,-0.366,17349.927,87794.46788,0.000425500696940797,0.0188690831746953,0.0734134082106215,0.7016406113514,0.921861060644783,0.0252991934457397,0.776704595473417,0.260685232771173,0.218290505521619,0.398911366878949,1,0.649073829554457,0.000464127726132493,4.16949233735416e-07
-0.867,-0.339,12839.38,24144.51388,0.0291805094130676,0,0.207032762814065,0.349838268225927,0.0114065811112039,0.574531870150054,0,0.19672839943245,0.839368576001221,0.0221718318642573,0,0.00277322131855814,0.000956559461492049,1.90053005538696e-05
-0.868,-0.305,12403.642,85474.8432799999,0.00119994818405569,0.0188690831746953,1,0.989817721614294,0.971464331083857,0.0508230014328415,0.776704595473417,0.358142138757297,0.314931142679935,0.39948926771706,1,0.000349610475566534,0.000334138859829156,1.74258523695176e-05
-0.91,-0.343,16173.82,79172.05902,0.00086200465251921,1,0.96952855650578,0.602566150030852,0.887639892674554,0.0419902802134064,1,0.311243152196707,0.512390760357843,0.392337483678254,0.217884990183909,0.000359751814284697,0.000552227329806321,3.60022967176816e-07
-0.856,-0.283,12355.384,-61130.85942,0.00100542302957714,1,0.651727829120255,0.910179307862123,0.872548486602174,0.0461906527694348,1,0.323766879168744,0.422957103625611,0.381219243576481,0.217884990183909,0.000596179194246329,0.000363612218551467,9.63960871540515e-06
-0.86,-0.266,12185.056,47367.2218,0.00106284896628534,0.0188690831746953,0.610427536328886,0.905065007408662,0.68274500581997,0.0571317867623216,0.776704595473417,0.129105131721449,0.46554942951026,0.773664376937598,1,0.000570041189382949,0.000378584767230205,7.10444151974378e-06
-0.905,-0.308,14086.798,81151.27722,0.000310599535405737,0,0.135064155144805,0.0330251635699694,0.136654355627807,0.0271062791191684,0,0.330853956246778,0.107142587630774,0.112945616097227,0,0.00327764883335656,0.00782053662499595,7.19076366054454e-07
-0.896,-0.395,15995.721,8201.06772,0.000896417520017865,1,0.621901237497052,0.854121263243094,0.892477450835167,0.0427578322057045,1,0.307853023290822,0.311710697827417,0.371201386013225,0.217884990183909,0.000585826351118969,0.00038127005557998,7.70503334755811e-06
-0.91,-0.374,16809.202,49922.264,0.00124339542597092,1,0.950946713632686,0.894395533744266,0.781680705880644,0.0576424936333863,1,0.347589066842559,0.486492293958786,0.485318049112036,0.217884990183909,0.000367644654063734,0.00039637852772802,6.5940805543005e-06
-0.9,-0.616,19363.186,3614.18418,0.000253683717394571,0,0.115363630446794,0.174368999027668,0.397264923380057,0.0195592402412146,0,0.310989872257084,0.2570931972078,0.62814189025033,0,0.000815282098139299,0.00177227292246549,2.47121077793252e-07
-0.898,-0.412,16133.39,37769.8891,0.00121106789152804,0.0188690831746953,0.99669542265955,0.989817721614294,0.969270517641245,0.0508696077549465,0.776704595473417,0.362876531502829,0.314931142679935,0.401326039458539,1,0.000350769620907503,0.000334138859829156,1.81740906193801e-05
-0.855,-0.264,12040.048,56903.5348400001,0.00153452924001157,0.0188690831746953,0.990328145129984,0.924345617183626,0.59487809753556,0.0771398811128374,0.776704595473417,0.33309783931849,0.464400051686681,0.638859319417579,1,0.000353024880980886,0.0003807216694237,9.35326185568431e-06
-0.913,-0.325,16262.128,99372.52582,0.0948062015503876,0,0.589595405072681,0.711146139760488,0.0113085726944225,0.754465396811526,0,0.248305238533433,0.510495815702744,0.0220181340869387,0,0.000546906426106276,0.000450330334470324,0.485436182761074
-0.895,-0.274,13338.379,-17538.53102,0.000644027335090964,0.0188690831746953,0.98125959834545,0.30553805593643,0.852586163303839,0.0337251709037866,0.776704595473417,0.325048409485991,0.482623523875494,0.406219526616855,1,0.000356287445397762,0.000871072903638356,2.32103555929512e-07
-0.883,-0.323,13470.327,-76203.79522,0.00115206667279468,0.0188690831746953,0.67448366844551,0.915655659259181,0.68019602529675,0.0594757227799968,0.776704595473417,0.205505505799827,0.394247022192641,0.772138214004944,1,0.000518337940446038,0.000364271086000363,9.36625989016205e-06
-0.909,-0.376,16576.462,58654.10842,0.000545721007366269,0.981130916825305,0.691571550631027,0.3665202580885,0.843212806646273,0.0296123878039573,0.991190997345536,0.180720102121141,0.478265566050674,0.407326945751606,0.328296356981693,0.000504343559080074,0.000980913635480592,1.92725511882996e-07
-0.908,-0.333,14811.736,80565.63472,0.000452196382428941,0,0.115363630446794,0.40797964985468,0.39655893365526,0.037369242712345,0,0.310989872257084,0.382580046448756,0.628017025051059,0,0.000815282098139299,0.000917430054193889,2.18885594654787e-07
-0.867,-0.339,12839.563,23350.71098,0.000494868172202163,0,0.114754552391099,0.521943051827696,0.510550132363082,0.0359262952037074,0,0.262736774182725,0.352526539022068,0.649372013849878,0,0.000819609337667764,0.000684805062355645,1.57102047355931e-07
-0.876,-0.276,12687.499,78782.16746,0.0191659983961508,0,0.23365148179759,0.547187943556523,0.0247228476426601,0.473733720942103,0,0.124035119211023,0.554277558923578,0.00296971653124599,0,0.00268203840603028,0.000684588867299164,1.93128187273249e-05
-0.888,-0.291,13326.591,-55936.84196,0.00109101349411427,0.0188690831746953,0.702809837014498,0.778813490529912,0.675897506375778,0.0548381679043831,0.776704595473417,0.116988301400399,0.512803028828564,0.71548897759984,1,0.000497446758929361,0.000433204813211435,3.82350902332802e-06
-0.869,-0.266,12363.475,45580.48802,0.000735882369168805,1,0.969425158639561,0.381071117863905,0.855685711809224,0.0358736497632564,1,0.381388720537457,0.44288110496343,0.426277025980622,0.217884990183909,0.000400800998994176,0.000875287750146003,2.20215492821177e-07
-0.915,-0.467,18894.599,83322.2177799999,0.00106023970066904,0.0188690831746953,0.898009314116717,0.902459769993241,0.973792751528822,0.0461788862968224,0.776704595473417,0.251720669768804,0.395373710293472,0.400122783368216,1,0.000389317204254625,0.000371199852385969,1.08668448973733e-05
-0.909,-0.38,16740.203,58654.10842,0.0168157423971377,0,0.387870091659439,0.0352189393524964,0.0113256542285154,0.443546619140627,0,0.793076449678447,0.106452002841759,0.0220710593002182,0,0.00212917119642224,0.00733339805212277,1.91411019563624e-05
-0.897,-0.431,16972.477,12820.0495,0.000228319866562761,0.0188690831746953,0.0998204846867299,0.365727481225409,0.965380949359505,0.0140190458720839,0.776704595473417,0.365738421370325,0.519688666621208,0.416419975465473,1,0.000942230474784828,0.000879915580762812,1.37548954525137e-07
-0.908,-0.395,16889.526,31813.62172,0.0123062015503876,0,0.336617985043314,0.0330251635699694,0.0132665029870469,0.37362764459236,0,0.536694799823401,0.107142587630774,0.0260316159392796,0,0.00192970571957386,0.00782053662499595,1.63408173594945e-05
-0.851,-0.325,12548.697,-78543.38204,0.0005249343832021,0,0.414017750274766,0.328919752923025,0.438256011572751,0.0414489151620184,0,0.205550672569108,0.787504225522059,0.628150750757362,0,0.000753135719860484,0.0011221866478783,2.2875498487933e-07
-0.881,-0.282,12733.037,90800.04354,0.00186926925637226,0.0188690831746953,0.97423592900444,0.989817721614294,0.507550402456318,0.0921029856909917,0.776704595473417,0.414549708930227,0.314931142679935,0.420861645089662,1,0.000358856068800292,0.000334138859829156,2.38068199454648e-05
-0.852,-0.285,12282.029,-18309.7435,0.000124107381525184,0.0188690831746953,0.336617985043314,0.0330251635699694,0.962300367798388,0.00815594159832017,0.776704595473417,0.536694799823401,0.107142587630774,0.388813432378629,1,0.00192970571957386,0.00782053662499595,1.15344126251473e-07
-0.897,-0.286,13226.158,97977.2566200001,0.000992618146011354,1,0.633545729783525,0.91104267142421,0.872826135584077,0.0458202668541277,1,0.39186781554158,0.421498759234073,0.381183799232084,0.217884990183909,0.000613288913123264,0.000363267635855097,9.63654232287099e-06
-0.918,-0.379,17636.96,58881.8676600001,0.00107020165255482,0.0188690831746953,0.854029677957191,0.989817721614294,0.964716527992241,0.048377183184852,0.776704595473417,0.368733663696185,0.314931142679935,0.39579269208873,1,0.000407443497365749,0.000334138859829156,1.44207884586137e-05
-0.908,-0.573,19428.278,9473.89078,0.0572997416020672,0,0.212126723317004,0.665125817849847,0.0120458903194837,0.679912973969902,0,0.186010300394114,0.484502464652611,0.0218845601234021,0,0.00270662584373185,0.000538846960512564,0.227877491511205
-0.876,-0.267,12387.942,49767.84518,0.000518863049095607,0.0188690831746953,0.163555575660696,0.719419930272106,0.915458475686308,0.0279598856175152,0.776704595473417,0.269696807104016,0.518573406402027,0.41139932302507,1,0.000918651540430378,0.000445544837627864,8.47435010573414e-07
-0.901,-0.525,18154.851,27132.16962,0.000797095678029096,0.0188690831746953,0.954272293664711,0.538914741267396,0.878625074267412,0.0400622907533972,0.776704595473417,0.325323904779613,0.595145724636089,0.332412410343575,1,0.000366363435140632,0.000594776523027589,3.37049601786254e-07
-0.855,-0.299,12515.922,-70348.71192,0.000832300551626935,0.0188690831746953,0.701306413575771,0.203631303318692,0.392046879101928,0.0503702514014543,0.776704595473417,0.100023045377653,0.475754020151279,0.372150256411456,1,0.000498513158868696,0.00157895954083402,2.87481060177491e-07
-0.9,-0.487,17524.465,22448.78918,0.00104944303302716,0.0188690831746953,0.880262270534055,0.902459769993241,0.974154289509152,0.0458247804810118,0.776704595473417,0.219616085492851,0.395373710293472,0.40176520888522,1,0.00039716626199874,0.000371199852385969,1.08628118841237e-05
-0.901,-0.382,15333.189,47455.70954,0.00130220597579482,1,0.974676754728721,0.961096729071191,0.862783721613028,0.0552298447728678,1,0.328545760194351,0.342394082577802,0.373686538855986,0.217884990183909,0.000357851621587975,0.00033883255624379,1.61245195339281e-05
-0.892,-0.308,13584.217,-26420.42698,0.000873276032659663,0,0.0822899303864634,0.819791716297939,0.44342475308003,0.0591696520930613,0,0.26778708240724,0.214527379814841,0.691206984823989,0,0.29054792358449,0.000391771818060868,4.61101982118368e-06
-0.875,-0.26,12347.474,51355.12416,0.00159486592959715,0,1,0.990542264668357,0.658033188532108,0.0732909332838627,0,0.358142138757297,0.312353420301042,0.679826889096164,0,0.000349610475566534,0.000328760188357806,2.31897374401203e-05
-0.851,-0.288,12283.45,-6086.40978,0.00119387714949042,0.0188690831746953,0.897495094371325,0.843457230636745,0.685420905949934,0.0619268407600423,0.776704595473417,0.233935534250227,0.520748413296742,0.481868070771077,1,0.000432923337931993,0.000428119911776328,6.63326483289797e-06
-0.895,-0.44,16816.475,488.26748,0.000790123456790123,0,0.701306413575771,0.211323488841713,0.375999099892957,0.0530004087497528,0,0.100023045377653,0.476403137330202,0.500066943152351,0,0.000498513158868696,0.00152148533487608,3.01693225583976e-07
-0.91,-0.385,16400.25,82647.76284,0.00036178896758715,0.0188690831746953,0.224989140916059,0.541721886053068,0.975534028914904,0.0219589671803915,0.776704595473417,0.599401324705109,0.37026796697466,0.408887958516193,1,0.00138048290668755,0.000623740107057416,1.36117384291129e-07
-0.849,-0.28,12110.361,1952.25857999999,0.000486138483773486,0.0188690831746953,0.115746756468944,0.713232564938292,0.90743882002662,0.0269790401491881,0.776704595473417,0.338186080709048,0.523409237324391,0.383985544406602,1,0.00081258348440083,0.000449012979382577,5.54194749198544e-07
-0.911,-0.34,16375.922,94760.96632,0.00729305889690813,0,0.905790234348494,0.919185435375818,0.11698538052479,0.29025254678786,0,0.219773287780637,0.390282483121206,0.133945043007279,0,0.000385972891193729,0.000362872243797407,0.000112675057548164
-0.91,-0.376,16854.39,49368.26668,0.000323858742463394,0.0188690831746953,0.106973632159321,0.504900481577754,0.908232897431359,0.0197736159559531,0.776704595473417,0.316879916972761,0.317111410742344,0.393096709317698,1,0.000879225102308855,0.00064272117127008,1.73594657062167e-07
-0.888,-0.28,12839.794,93077.72632,0.000456167994319784,0.0188690831746953,0.194362139024893,0.7016406113514,0.975242909359047,0.0263485085824651,0.776704595473417,0.588783387829291,0.218290505521619,0.415866413916769,1,0.0972950912223642,0.000464127726132493,3.94126693111747e-07
-0.853,-0.277,12209.99,-9821.98362000001,0.000279782589325492,0,0.10722566445823,0.264744237919528,0.383063026558682,0.0270476153080175,0,0.356828289877748,0.274374134207765,0.634834272769916,0,0.000877158497033779,0.00176075755766752,2.31850139620964e-07
-0.859,-0.271,12202.951,38893.93664,0.00130675526024363,1,0.98826895816033,0.981140116362173,0.889667573740167,0.0545752500905432,1,0.351576125542582,0.353202069829915,0.380053208192898,0.217884990183909,0.00035292989253963,0.000331910657894787,1.80900213938026e-05
-0.88,-0.264,12663.832,10914.0100800001,0.000804166988591002,0.0188690831746953,0.941195233173728,0.581826748476651,0.919349651973734,0.0394665773783741,0.776704595473417,0.34197052722201,0.542735063137174,0.35824309499466,1,0.000369709521017934,0.000551396088101858,3.48926535373393e-07
-0.897,-0.407,16393.377,12820.0495,0.00135697752093334,1,0.941681064665672,0.981140116362173,0.837684586534368,0.0567528225429241,1,0.388988997002823,0.353202069829915,0.426080926874967,0.217884990183909,0.000369518780718568,0.000331910657894787,2.06188610804812e-05
-0.891,-0.262,13206.015,57866.3434200001,0.000477322620901994,0,0.125035485316811,0.420613933696737,0.396481377942389,0.0387788371170589,0,0.36514943053711,0.385218554859772,0.627421688214163,0,0.000752217679975557,0.000853336890873697,2.1892841086073e-07
-0.909,-0.334,15637.488,74336.5792,0.000228559484537019,0.504844739452201,0.0998204846867299,0.366814516389937,0.966165369326582,0.014025219358832,0.889679044654418,0.365738421370325,0.46971508480499,0.418096783557638,0,0.000942230474784828,0.000847781944815667,1.32042662561865e-07
-0.858,-0.356,12832.846,7060.09112,0.000216680676193145,0,0.132525829848656,0.288825037337423,0.6223777029982,0.0188145702508118,0,0.408418096131183,0.321143053608686,0.604768135520222,0,0.00126477082752066,0.00138369548603035,1.39466818285183e-07
-0.897,-0.52,15081.31,40008.08738,0.00348042138739813,0,1,0.987281894452885,0.313764004430667,0.142022353575155,0,0.358142138757297,0.31908747353847,0.345285368505759,0,0.000349610475566534,0.000332385068067592,4.36018148414888e-05
-0.909,-0.306,14742.994,98916.9920000001,0.000733134640067875,0.523713822626896,0.972904912275681,0.355266385378671,0.763585592203222,0.0391647876315142,0.938927974109104,0.362990807816062,0.459248100652824,0.456827288288781,0.0360293778003603,0.00043938792281273,0.000945379978451681,1.85712549513158e-07
-0.908,-0.645,19431.996,44137.23956,0.000540473763859292,0.0188690831746953,0.088325319229372,0.7016406113514,0.689536629417434,0.0339480720543919,0.776704595473417,0.239467469709958,0.218290505521619,0.684824346327785,1,0.539491081647478,0.000464127726132493,4.1906628185279e-06
-0.853,-0.277,12215.52,-16488.79444,0.00813456569270523,0,0.905790234348494,0.919185435375818,0.104000870956063,0.315072955480769,0,0.219773287780637,0.390282483121206,0.0870871163832565,0,0.000385972891193729,0.000362872243797407,8.74006157285332e-05
-0.905,-0.326,13840.587,87722.21528,0.00192555772530919,0,0.945355381697377,0.920048798937905,0.458891999920164,0.0958986775474227,0,0.42036754871144,0.392263486628679,0.651402616555472,0,0.000369819099076594,0.000362531728518925,1.44341819775873e-05
-0.871,-0.302,12784.281,-52041.86736,0.000275452196382429,1,0.419924584181327,0.219203170283941,0.909462325919573,0.0167786971120334,1,0.30744381574538,0.590656962661665,0.402665728912706,0.217884990183909,0.000742541799490265,0.0015097971301359,1.30631930278609e-07
-0.907,-0.638,19080.221,41691.32738,0.000705884861861958,0,0.114754552391099,0.521943051827696,0.371012961066538,0.0487790047915942,0,0.262736774182725,0.352526539022068,0.347012550468541,0,0.000819609337667764,0.000684805062355645,2.51318884472834e-07
-0.896,-0.446,16914.812,5594.01656,0.00126163345994092,0.0188690831746953,0.916288118154219,0.991241661210903,0.806533533982979,0.0587661534164189,0.776704595473417,0.37101058142965,0.312180251637742,0.622388335871686,1,0.000380655003915563,0.000333586319875386,1.60564204582762e-05
-0.902,-0.332,13973.389,66101.46108,0.00104916294220135,0.0188690831746953,0.817386674323033,0.989817721614294,0.965463009369007,0.0476408698892816,0.776704595473417,0.308559069197074,0.314931142679935,0.398679650906733,1,0.000425708969539065,0.000334138859829156,1.44096385233825e-05
-0.918,-0.407,17804.551,105800.60984,0.00209854243496149,0,0.854029677957191,0.990542264668357,0.410900872726279,0.106677582182173,0,0.368733663696185,0.312353420301042,0.810474915005814,0,0.000407443497365749,0.000328760188357806,1.70588524793368e-05
-0.914,-0.385,17699.184,102233.92966,0.000105047109588377,0.0188690831746953,0.173580321908946,0.0640177243201177,0.753253074258854,0.00735679709744626,0.776704595473417,0.359845926902007,0.0714272596213789,0.399379402426636,1,0.00178933683155549,0.00512672280962362,1.33093711431901e-07
-0.904,-0.643,19375.865,44137.23956,0.00091168537711513,0.0188690831746953,0.66534888240293,0.843853251429234,0.894246304108245,0.0433604704604728,0.776704595473417,0.301353190371244,0.520495523167251,0.385801147620412,1,0.000642494005483626,0.000426140077670688,3.53055985721702e-06
-0.913,-0.566,19251.368,62509.8668,0.0011591120385791,0.504844739452201,0.99174871179645,0.977310346774806,0.981477744531294,0.0497492884781674,0.889679044654418,0.336474881547401,0.31056922866967,0.383730050062634,0,0.000352519213191868,0.000341290647849425,1.21723789561897e-05
-0.856,-0.325,12693.715,-40604.93978,0.000207108380868802,0.0188690831746953,0.132525829848656,0.288825037337423,0.683701078043216,0.0171548058929947,0.776704595473417,0.408418096131183,0.321143053608686,0.688145946887181,1,0.00126477082752066,0.00138369548603035,1.43660996881215e-07
-0.856,-0.278,12288.911,-44320.13218,0.0433247200689061,0,0,0.422735946335286,0.00955302543331345,0.585894310765807,0,0.0772204348664256,0.471662265035742,0.0380728144736834,0,0,0.000697864994864096,0.574644168968
-0.855,-0.298,12506.821,-70348.71192,0.000486715190247944,0,0.10966059188816,0.521943051827696,0.531263859792436,0.0343918824176157,0,0.264237523684491,0.352526539022068,0.496554518487714,0,0.000857681880611696,0.000684805062355645,1.66186499521317e-07
-0.912,-0.358,17060.371,71667.71098,0.000626763958634662,0.0188690831746953,0.288102459899861,0.829509151859636,0.903564358535147,0.0346054764785557,0.776704595473417,0.239418257717072,0.370292849857095,0.389185493293242,1,0.000647797506131235,0.00040786758380801,3.65564104815903e-07
-0.909,-0.338,15662.043,59712.05816,0.00112017890136562,0.523713822626896,0.897538946144945,0.918460892321755,0.93298149197209,0.0485257850818524,0.938927974109104,0.190186201668736,0.394992832871614,0.387733492044735,0.0360293778003603,0.000389521231438658,0.00036473293115284,1.28050975783544e-05
-0.915,-0.474,18936.683,52055.85616,0.000749502937694078,0,0.124426407261115,0.521943051827696,0.349995992915654,0.0520632590445765,0,0.315339167092496,0.352526539022068,0.431670873206971,0,0.000755899850762807,0.000684805062355645,2.45009570749925e-07
-0.902,-0.406,16129.101,49138.94954,0.0791559000861326,0,0.0286942926685835,0.764032194593412,0.00955302543331345,0.723627658603489,0,0.109876169587007,0.229889493654258,0.0380728144736834,0,0.833237768982419,0.000417863063067862,0.574644168968
-0.902,-0.299,13952.472,-5715.33772,0.00125542857989832,0,0.908766846582031,0.991966204264966,0.833321103243298,0.0568490992215884,0,0.373486779605627,0.31155936510885,0.419255590246692,0,0.000383805437572478,0.000328288262350672,2.11390425056382e-05
-0.864,-0.34,12936.15,23868.6177,0.000545780836617269,1,0.693196143444229,0.32834638304931,0.895868194124747,0.02667318343214,1,0.133516923879399,0.464218436328818,0.393579323932846,0.217884990183909,0.000483573344296846,0.00081331640794074,2.76336235595642e-07
-0.889,-0.317,13523.508,-72034.04368,0.000635548958161526,0,0.129172553959607,0.415187875322714,0.356515995201655,0.0427100309801006,0,0.267359315899784,0.433742780284545,0.393006463227517,0,0.000728126059263642,0.000813833175979551,2.61538233221388e-07
-0.871,-0.269,12525.728,3277.04154000001,0.000195590509252148,0,0.173580321908946,0.0688440898639265,0.360280759673606,0.0156748169694539,0,0.359845926902007,0.0850314502882333,0.345901906389187,0,0.00178933683155549,0.00501619501576591,2.78264227574695e-07
-0.912,-0.373,17411.184,71667.71098,0.00112170268715589,0.523713822626896,0.888879374849115,0.918460892321755,0.932423072032331,0.0483823389428951,0.938927974109104,0.182802146093215,0.394992832871614,0.38950616130955,0.0360293778003603,0.000393315994789371,0.00036473293115284,1.28127664381593e-05
-0.889,-0.29,13317.522,-45564.74158,0.000827362466273771,0,0.0822899303864634,0.819791716297939,0.453609334501222,0.0579181001551449,0,0.26778708240724,0.214527379814841,0.645630770550592,0,0.29054792358449,0.000391771818060868,4.50749173383687e-06
-0.892,-0.271,13232.924,-15621.36548,0.000505073179491784,0,0.115746756468944,0.559415177434374,0.499867200828602,0.0389224402029595,0,0.338186080709048,0.362286423982933,0.58663269556988,0,0.00081258348440083,0.000670036154071801,2.0495543290455e-07
-0.864,-0.273,12424.857,81395.6827,0.000171182831614546,0,0.14797988726863,0.162501316147825,0.50417691936813,0.0160234670878228,0,0.317055997135601,0.284685840655766,0.6351352157981,0,0.000635585716516271,0.00267700390727757,1.71123864826571e-07
-0.858,-0.402,12789.202,21188.09246,0.00047403282745569,0.0188690831746953,0.0130770604909829,0.426836004157557,0.437720141326774,0.0308038373491417,0.776704595473417,0.186347587896942,0.487900720370816,0.561386153345832,1,0.0594730778523811,0.000691161514362893,3.24374331427134e-07
