-49864.804, -459.743, 15513.296, 0.913
-38305.404, -481.562, 12504.543, 0.848
-44060.804, -455.323, 14043.772, 0.91
-41887.004, -465.759, 13467.168, 0.898
-41553.304, -455.727, 13440.039, 0.899
-38753.104, -457.476, 12182.371, 0.865
-61565.904, -472.912, 18150.999, 0.917
-56741.004, -479.364, 17475.613, 0.913
-59238.004, -475.592, 17356.026, 0.92
-64616.904, -473.725, 18690.914, 0.916
-42171.104, -457.354, 13596.079, 0.903
-52760.704, -468.426, 16332.504, 0.916
-66715.704, -491.943, 19348.28, 0.906
-47940.904, -478.127, 15446.248, 0.914
-42453.104, -468.581, 13760.901, 0.902
-43578.204, -444.863, 13637.361, 0.907
-47057.304, -464.879, 15102.214, 0.911
-47749.704, -454.638, 14961.878, 0.912
-57054.804, -482.094, 17623.634, 0.913
-60944.204, -466.1, 17823.346, 0.917
-59681.804, -497.543, 17872.099, 0.919
-45049.504, -459.003, 14235.294, 0.908
-41372.304, -454.894, 13134.213, 0.897
-53358.004, -470.835, 16683.673, 0.913
-43169.704, -475.902, 13963.398, 0.903
-49192.904, -458.161, 15234.203, 0.913
-48239.804, -471.612, 15154.354, 0.914
-42073.804, -468.363, 13536.819, 0.903
-55119.404, -462.126, 16710.098, 0.914
-58822.804, -465.235, 17607.964, 0.918
-51595.204, -475.612, 16102.086, 0.916
-60125.804, -486.372, 18064.25, 0.918
-45773.204, -459.997, 14451.916, 0.909
-48790.504, -458.377, 15268.409, 0.912
-64766.904, -493.102, 18887.425, 0.919
-37359.204, -476.369, 12346.592, 0.828
-49836.604, -457.598, 15161.289, 0.916
-42560.604, -473.188, 13331.775, 0.905
-52648.104, -471.22, 15763.297, 0.919
-40059.204, -470.604, 13129.37, 0.881
-49228.504, -460.589, 15556.676, 0.915
-56901.504, -463.702, 17067.993, 0.918
-37574.404, -458.523, 12022.526, 0.846
-43420.104, -476.592, 14061.097, 0.905
-57763.704, -476.155, 16845.258, 0.92
-39428.804, -459.005, 12694.477, 0.878
-59367.304, -477.207, 17564.569, 0.92
-66500.104, -489.225, 19184.793, 0.92
-41552.504, -456.605, 13135.934, 0.9
-53352.104, -472.012, 16679.39, 0.912
-51944.804, -478.511, 16418.373, 0.915
-60363.104, -468.511, 17903.788, 0.918
-53622.004, -464.964, 16023.808, 0.916
-38329.704, -460.383, 12222.004, 0.859
-53139.604, -482.965, 16824.95, 0.914
-58398.104, -490.091, 17264.012, 0.921
-42025.504, -457.005, 13232.629, 0.903
-47719.404, -454.323, 14948.384, 0.913
-47204.504, -455.296, 14759.334, 0.912
-61454.604, -468.332, 17892.225, 0.917
-44783.004, -458.235, 14126.346, 0.91
-49240.904, -472.857, 15759.751, 0.912
-43607.204, -465.426, 14090.894, 0.905
-37614.404, -460.186, 12039.958, 0.848
-61563.304, -481.213, 18482.426, 0.917
-63726.204, -477.717, 18798.806, 0.916
-47827.704, -461.909, 15031.482, 0.912
-50155.604, -479.397, 15884.55, 0.912
-50829.604, -455.503, 15764.061, 0.916
-58923.304, -478.23, 17203.161, 0.921
-39831.304, -460.615, 12746.751, 0.877
-38320.604, -473.182, 12523.81, 0.854
-49341.104, -462.96, 15616.247, 0.914
-64146.904, -491.858, 18903.643, 0.916
-61613.604, -472.886, 18343.389, 0.918
-41011.504, -467.382, 13230.314, 0.893
-55379.204, -468.492, 16518.039, 0.92
-45566.804, -448.838, 14298.072, 0.91
-65636.704, -495.304, 19102.601, 0.92
-38862.804, -461.246, 12397.645, 0.87
-44824.104, -457.301, 14091.941, 0.909
-40630.504, -471.889, 13247.937, 0.884
-43891.204, -453.764, 13772.988, 0.909
-53601.304, -486.644, 16602.688, 0.918
-53629.704, -496.326, 16620.302, 0.918
-46915.504, -462.688, 14732.593, 0.912
-64106.404, -493.603, 18751.357, 0.92
-50378.104, -455.165, 15650.808, 0.915
-39364.604, -473.509, 12828.276, 0.876
-65352.004, -495.764, 19194.364, 0.911
-42528.704, -457.88, 13032.76, 0.906
-56117.004, -482.143, 16973.508, 0.918
-42390.404, -456.897, 13656.328, 0.903
-54570.704, -470.788, 16275.014, 0.92
-51656.304, -475.892, 15739.827, 0.919
-64821.104, -487.725, 18939.797, 0.92
-62069.504, -481.636, 18357.142, 0.92
-43209.504, -460.081, 13427.197, 0.908
-64367.004, -478.642, 18776.707, 0.918
-49121.504, -469.146, 15342.087, 0.914
-39335.904, -475.35, 12841.274, 0.874
-63061.904, -492.753, 18959.667, 0.915
-66712.104, -478.376, 19168.503, 0.918
-53356.904, -469.497, 15936.616, 0.917
-65379.604, -479.961, 19025.274, 0.921
-57939.504, -474.159, 17323.965, 0.92
-50217.104, -491.335, 15860.727, 0.918
-40609.204, -454.551, 13032.354, 0.89
-38858.704, -465.382, 12420.835, 0.869
-51818.204, -487.647, 16498.434, 0.914
-42973.804, -458.63, 13488.158, 0.906
-52902.304, -484.395, 16672.677, 0.915
-52414.804, -479.018, 16173.869, 0.918
-63206.004, -492.238, 18954.859, 0.918
-37473.904, -471.591, 12134.608, 0.844
-40223.504, -460.582, 13009.165, 0.887
-37388.104, -483.195, 12356.974, 0.821
-43427.104, -444.117, 13542.873, 0.906
-43918.904, -464.507, 13781.404, 0.91
-61435.604, -466.032, 17805.716, 0.918
-58663.704, -485.873, 17148.642, 0.921
-50405.304, -475.744, 15640.956, 0.919
-62654.504, -470.854, 18354.48, 0.917
-38338.004, -465.509, 12368.602, 0.859
-61895.804, -472.632, 18301.428, 0.918
-43646.304, -465.807, 13881.058, 0.908
-52372.304, -494.905, 16461.298, 0.918
-67034.904, -498.467, 19298.347, 0.913
-53520.304, -461.581, 16338.434, 0.915
-47647.204, -463.265, 14702.543, 0.914
-48864.804, -485.925, 15550.687, 0.916
-39432.104, -473.307, 12969.53, 0.873
-51446.004, -463.455, 16022.857, 0.916
-38754.204, -473.008, 12682.723, 0.869
-40319.304, -471.762, 13213.285, 0.882
-46867.204, -467.69, 14777.331, 0.911
-52038.904, -469.9, 16031.399, 0.916
-61124.704, -476.501, 17505.635, 0.92
-47991.804, -462.352, 15202.781, 0.91
-66091.904, -475.945, 18996.628, 0.916
-43919.004, -463.334, 13781.654, 0.909
-63446.604, -478.444, 18647.402, 0.92
-62059.504, -481.636, 18356.171, 0.92
-50149.304, -459.403, 15674.837, 0.913
-64508.504, -480.612, 18799.972, 0.918
-64355.604, -486.394, 18681.51, 0.921
-38898.704, -464.648, 12424.62, 0.87
-60892.504, -485.62, 17723.338, 0.92
-42360.304, -455.78, 13615.027, 0.904
-55751.204, -482.217, 16996.977, 0.918
-57586.204, -486.907, 17600.937, 0.917
-39038.804, -466.653, 12456.685, 0.872
-41252.204, -460.763, 13265.056, 0.897
-54071.304, -466.761, 16570.728, 0.913
-49027.604, -468.13, 15327.876, 0.914
-44822.704, -457.359, 14092.29, 0.909
-60080.004, -476.218, 18028.72, 0.918
-66061.904, -475.948, 18982.773, 0.916
-51900.404, -480.418, 16399.094, 0.913
-51101.304, -472.419, 16262.993, 0.915
-56171.704, -488.871, 17217.074, 0.917
-38487.504, -472.176, 12705.355, 0.855
-56682.604, -483.151, 17269.383, 0.918
-58876.804, -473.713, 17278.248, 0.919
-63056.304, -478.292, 18484.338, 0.92
-45383.504, -475.821, 14565.672, 0.91
-58280.004, -466.388, 17476.639, 0.918
-50335.604, -466.468, 16070.351, 0.913
-43453.204, -464.277, 13676.743, 0.906
-60112.804, -477.283, 18052.32, 0.918
-50084.704, -467.036, 15822.658, 0.914
-38993.604, -472.362, 12844.109, 0.866
-66027.604, -472.245, 18872.95, 0.916
-41022.304, -459.117, 13054.392, 0.895
-49735.604, -460.642, 15046.095, 0.917
-49455.604, -486.427, 15953.385, 0.914
-43836.204, -481.254, 14064.674, 0.908
-64973.304, -492.063, 19138.357, 0.908
-42460.404, -456.818, 13664.455, 0.904
-52444.604, -475.914, 16202.373, 0.918
-67041.404, -493.59, 19315.45, 0.914
-46463.204, -453.596, 14717.996, 0.912
-51154.404, -463.795, 15069.097, 0.918
-44858.904, -465.85, 14439.455, 0.908
-64168.204, -490.363, 18720.62, 0.92
-39755.504, -460.861, 12915.996, 0.882
-59746.204, -475.733, 17971.175, 0.918
-57098.304, -479.737, 17351.924, 0.916
-55111.204, -462.898, 16805.744, 0.917
-55599.704, -485.208, 17198.953, 0.916
-52427.104, -469.928, 16233.569, 0.916
-64543.604, -484.216, 18690.883, 0.92
-65109.604, -477.949, 18864.206, 0.92
-42862.704, -469.878, 13752.105, 0.906
-39103.804, -472.12, 12898.382, 0.867
-44242.404, -456.852, 13888.467, 0.911
-57592.304, -469.452, 17694.339, 0.918
-60334.604, -473.961, 18058.813, 0.919
-46829.804, -465.599, 15032.574, 0.909
-51547.404, -464.665, 15901.332, 0.918
-52849.104, -473.512, 16017.061, 0.917
-61935.704, -482.007, 18351.119, 0.918
-43434.204, -470.526, 13959.235, 0.909
-39855.604, -459.652, 12965.326, 0.882
-45882.204, -459.299, 14514.627, 0.912
-66076.204, -478.305, 19053.327, 0.914
-55201.404, -463.038, 16825.734, 0.917
-52329.704, -478.315, 16245.707, 0.916
-56655.904, -471.949, 17252.993, 0.918
-59213.404, -471.003, 17953.496, 0.916
-45825.004, -460.8, 14206.337, 0.912
-42651.204, -458.664, 13524.278, 0.906
-43734.004, -452.391, 13586.142, 0.909
-44295.004, -455.53, 14161.424, 0.907
-43869.104, -457.822, 14001.683, 0.907
-61455.304, -474.364, 18378.854, 0.917
-41513.204, -457.683, 13233.211, 0.897
-65019.104, -478.011, 18831.187, 0.92
-42948.404, -457.337, 13863.867, 0.905
-46523.504, -455.741, 14759.793, 0.911
-65364.804, -482.6, 19030.219, 0.921
-54217.804, -462.703, 16736.683, 0.916
-39924.504, -463.913, 12804.092, 0.887
-63342.604, -474.271, 18754.386, 0.915
-40482.704, -461.229, 12674.775, 0.892
-41851.304, -464.86, 13261.771, 0.901
-59371.304, -470.762, 17948.717, 0.916
-52280.504, -468.016, 16430.607, 0.915
-54593.204, -479.177, 16728.095, 0.917
-56835.204, -464.521, 17228.329, 0.917
-54659.104, -470.474, 16220.934, 0.919
-55235.704, -466.748, 16836.971, 0.917
-62111.804, -469.411, 18218.758, 0.918
-48148.204, -482.481, 15485.456, 0.913
-58714.504, -484.768, 17177.297, 0.921
-38863.304, -454.432, 12279.499, 0.872
-66702.804, -500.248, 19434.281, 0.901
-56324.204, -469.098, 17398.939, 0.914
-50052.304, -464.397, 15793.368, 0.915
-39527.404, -457.551, 12436.761, 0.879
-63404.904, -488.565, 18655.343, 0.921
-63331.504, -491.015, 18549.743, 0.92
-41284.404, -476.548, 13352.466, 0.898
-53137.304, -474.682, 16361.438, 0.917
-55318.304, -470.567, 16944.335, 0.914
-52400.004, -477.739, 16264.638, 0.916
-52031.704, -481.593, 16081.129, 0.919
-38143.904, -469.9, 12162.547, 0.852
-44480.504, -459.865, 14218.169, 0.908
-66716.004, -509.327, 19377.368, 0.915
-42215.004, -453.399, 13384.445, 0.902
-42937.404, -458.397, 13849.345, 0.905
-57313.704, -468.316, 17294.943, 0.917
-47442.204, -466.98, 15152.537, 0.908
-44171.604, -469.912, 14269.005, 0.907
-43330.804, -458.406, 13615.28, 0.906
-38867.304, -451.917, 12315.89, 0.871
-50881.504, -488.856, 16184.11, 0.913
-66589.804, -503.003, 19336.56, 0.901
-47716.004, -467.614, 15082.808, 0.912
-44524.504, -464.505, 14175.601, 0.909
-65921.904, -477.87, 19052.857, 0.918
-45465.704, -468.873, 14272.543, 0.911
-57863.304, -480.839, 17624.583, 0.92
-45832.804, -453.92, 14597.034, 0.91
-53659.004, -478.938, 16629.005, 0.918
-58555.704, -475.792, 17424.151, 0.919
-52736.104, -474.999, 16375.844, 0.916
-51659.304, -490.557, 16049.166, 0.919
-50062.304, -464.386, 15793.371, 0.915
-61482.004, -471.212, 17944.734, 0.92
-65226.504, -483.314, 18996.493, 0.92
-59124.804, -486.722, 17272.901, 0.921
