P load at outlet,Ann. min discharge,Crop production,NSWRM costs,linE,pond_share_con,hedge_share_con,grassslope_share_con,buffer_share_con,lowtillcc_share_con,lu_share,pond_moran,hedge_moran,grassslope_moran,buffer_moran,lowtillcc_moran,pond_channel_frac,grassslope_channel_frac,buffer_channel_frac,lowtillcc_channel_frac,Cluster,Representative_Solution
-5943.0,0.14567,59060.517,-293689.48871,0.572519083969466,20.7962283918282,0.0,2.09992780400599,0.0,87.0581980558107,0.0315561869020777,0.0001158523217188,0.0,0.000113201988499,0.0,0.0018954571611359,3.96872803166607,0.0,0.0,0.0462887243066902,11,
-6421.0,0.1421,58988.982,-17806.55979,40.5405405405405,20.7962283918282,0.0,8.80501227889396,19.445949626169,5.93449443438644,2.98359705470014,0.0001158523217188,0.0,0.0002760715073311,0.0004125046676901,0.0013843104477493,3.96872803166607,0.0505911940128405,11.7482046468482,0.706520533652395,11,
-5867.0,0.14231,58723.289,37052.31183,581.25,0.0,0.0,81.8021681098122,89.7191564868029,3.8272483618443,26.52159456913,0.0,0.0,0.0001351418924803,0.0029964985684376,0.0004598622789283,0.0,2.6292405278962,0.80396134829562,85.6464193695872,12,12.0
-6673.0,0.1417,59147.372,-79353.91141,4.82758620689655,0.0,0.974130348862453,0.0,12.514424008288,22.1864969019357,0.225621571335311,0.0,8.66030022111282e-05,0.0,0.0005794313767433,0.0011651637092826,0.0,0.0,5.77567444782214,0.226475012561263,11,
-5871.0,0.14385,58662.036,-62150.64702,50.2673796791444,27.3636159545012,0.0,89.0085548071661,87.4844529545703,32.3106723313852,4.34533814668189,0.0001433275782293,0.0,0.0004927061168788,0.0027938020466924,0.0025479920889721,3.01621593830334,1.83670937331344,0.863961197386389,1.93342400217165,13,
-5385.0,0.14683,58591.264,-877493.09397,22.3300970873786,20.7962283918282,81.922278321764,49.2952017074306,95.0698669481746,94.5341347071241,1.61024100104754,0.0001158523217188,0.0018856808539769,0.00075124816674,0.003000710037401,0.0018055793661375,3.96872803166607,5.82579473951866,0.757150834128233,0.251176751703353,3,
-5799.0,0.14357,59037.315,-235280.07085,14.0625,30.6802364738457,9.14194838594753,48.051405034393,19.445949626169,55.9336100329803,1.34065915965778,0.0001415297438442,0.0002769531361086,0.000604817811636,0.0004125046676901,0.0029345901275996,2.40885633445534,4.47598931831762,11.7482046468482,0.736397323228211,3,
-6350.0,0.14251,58918.358,-37516.85997,42.8571428571429,27.3636159545012,0.0,0.0,91.5302644471709,12.9087645113241,2.39709319231739,0.0001433275782293,0.0,0.0,0.0029166000996191,0.0019600300966832,3.01621593830334,0.0,0.786234460779164,0.324805845754003,11,
-5597.0,0.14632,58907.186,-498730.17467,5.62613430127042,27.3636159545012,26.4047113409522,10.7825321002716,19.4815358655949,92.7620712954776,0.4220589057513,0.0001433275782293,0.0004358124561464,0.0003125932606655,0.0003669443206484,0.0013121415452441,3.01621593830334,17.4399526367221,6.46194988380681,0.055971642512115,11,
-5918.0,0.1449,59065.31,-287609.44623,3.01204819277108,33.8846067499813,1.87331956513268,4.6650877083765,15.4415501281666,81.1431942573352,0.157057978544143,0.0001039910315317,8.58942705809225e-05,0.0002258094419716,0.0002451911101779,0.0021963302366004,2.90681318462898,0.074249453267845,14.3472089642131,0.0713612538387025,11,
-5960.0,0.14491,58966.802,-208394.36167,6.47668393782383,27.3636159545012,0.0,24.9864481522193,12.514424008288,64.5218619686453,0.570694495275846,0.0001433275782293,0.0,0.0007277684133156,0.0005794313767433,0.0028280250537838,3.01621593830334,9.90630397183629,5.77567444782214,0.0902845760640464,11,
-6241.0,0.14346,59208.825,-194082.00127,2.06489675516224,30.6802364738457,0.0,0.0,8.52350095598537,56.5098374948836,0.0522300506916008,0.0001415297438442,0.0,0.0,0.0005926711919015,0.0030192867250658,2.40885633445534,0.0,6.77635439535554,0.0734605125155859,11,
-6683.0,0.14213,59035.676,-30279.12717,5.88235294117647,33.9489635560877,0.0,0.0,0.0,6.77894857326573,0.0,9.30992342868705e-05,0.0,0.0,0.0,0.0012051373040752,2.43113679848345,0.0,0.0,0.0754412875256679,11,
-6321.0,0.14219,58923.818,-10307.23691,108.108108108108,20.7962283918282,0.0,8.80501227889396,78.1932859224487,5.93449443438644,6.10629907451789,0.0001158523217188,0.0,0.0002760715073311,0.0020778275757406,0.0013843104477493,3.96872803166607,0.0505911940128405,0.920337945433949,0.706520533652395,13,
-6180.0,0.14499,59041.277,-226643.99269,0.987654320987654,43.1055900621118,0.0,0.0,0.0,65.1124621390044,0.0,0.0001877980029828,0.0,0.0,0.0,0.0024630830254831,1.91470698934065,0.0,0.0,0.0628224942217979,11,
-5591.0,0.1456,58945.822,-555525.52532,7.15596330275229,20.7962283918282,35.4663606860349,12.4083078355418,20.323954101472,90.9297773877392,0.525880107215782,0.0001158523217188,0.0009885150199013,0.0006355815034113,0.0004078487720447,0.0021190930841916,3.96872803166607,19.9481955036138,3.8149024060893,0.0458820203842905,3,
-5533.0,0.1452,58934.476,-334853.5145,9.10931174089069,27.3636159545012,9.14194838594753,48.051405034393,19.445949626169,85.8373279404847,0.877736687530872,0.0001433275782293,0.0002769531361086,0.000604817811636,0.0004125046676901,0.00218647444037,3.01621593830334,4.47598931831762,11.7482046468482,0.065353744797448,3,
-5674.0,0.14502,58988.544,-516234.65298,10.2822580645161,30.6802364738457,33.5776980199398,35.3190793477645,6.08061441362019,85.0232669070985,0.837364996707124,0.0001415297438442,0.0006904083823524,0.0006560235965052,0.0006482321153577,0.002701994745819,2.40885633445534,7.00820505923176,7.13021510775588,0.0516708743274193,3,
-5755.0,0.1447,59070.603,-259702.18601,9.05172413793103,30.6802364738457,0.0,0.0,91.5302644471709,79.2462538049051,0.398580345727789,0.0001415297438442,0.0,0.0,0.0029166000996191,0.0023504635824697,2.40885633445534,0.0,0.786234460779164,0.30167915043256,11,
-6607.0,0.14056,58991.115,104.44497,117.142857142857,0.0,0.0,9.46925259027519,89.6184340931616,4.73304223779272,8.40727360693682,0.0,0.0,0.0001794038014219,0.0029456373177986,0.0011559183798451,0.0,0.0,0.803007203158519,6.49302386418751,13,
-6106.0,0.1437,58960.646,-104413.61907,9.66183574879227,27.3636159545012,0.0,17.7899105866087,17.9499939636754,32.5835747959136,0.897160482704931,0.0001433275782293,0.0,0.0002885804253143,0.0003329580718043,0.0025923113814757,3.01621593830334,18.2796548890221,7.01330087786185,0.102314851539938,11,
-5704.0,0.14411,58679.924,-92668.1411099999,42.6086956521739,27.3636159545012,0.0,78.8531708164652,95.8235652498617,40.1082891092705,3.28854379667252,0.0001433275782293,0.0,0.0001282459248201,0.0030661356860562,0.0030805843815661,3.01621593830334,2.55606223459224,0.75119547965655,2.41976992315209,13,
-5269.0,0.14573,58648.054,-315074.50017,24.8351648351648,20.7962283918282,11.2548429924126,86.9282695168443,99.4002981663611,83.8727130875933,1.82676115129572,0.0001158523217188,0.0005707947236847,0.0001509539047696,0.0033186822119141,0.0029569327315694,3.96872803166607,2.31861985890288,0.724165122118625,0.697149009948709,3,
-5893.0,0.14499,59008.247,-213953.22163,4.25,27.3636159545012,0.0,8.80501227889396,21.7787785286529,64.4077263982054,0.295178274862707,0.0001433275782293,0.0,0.0002760715073311,0.0005107831781428,0.0027125959329507,3.01621593830334,0.0505911940128405,9.36584145653659,0.0635098846868877,11,
-5726.0,0.14442,58985.103,-267045.42566,11.2860892388451,27.3636159545012,9.14194838594753,42.5831299239851,19.445949626169,64.9150174882748,1.04952512188016,0.0001433275782293,0.0002769531361086,0.0006407083346621,0.0004125046676901,0.0027800222156166,3.01621593830334,5.0507695429629,11.7482046468482,0.295740700061373,3,
-6818.0,0.14255,59076.013,-67517.59374,0.0,0.0,0.0,0.0,0.0,20.2720547135532,0.0,0.0,0.0,0.0,0.0,0.002715687841248,0.0,0.0,0.0,0.0180465485512132,11,
-6693.0,0.1416,59060.97,-7871.98099,166.666666666667,37.2476240365187,0.0,4.10745960229949,0.0,0.403262964270944,11.6083404847111,0.0001065240373819,0.0,0.0001603588126883,0.0,0.0005292000025038,1.98413412625065,0.0,0.0,6.54102791734137,13,
-5684.0,0.14654,58862.051,-655645.02443,7.9136690647482,43.1055900621118,47.3112346290657,19.0325179305302,0.0,93.9273339275891,0.613449961838165,0.0001877980029828,0.0013479780973236,0.0006570403501256,0.0,0.00180136903599,1.91470698934065,13.0052866087339,0.0,0.0429035165796288,3,
-5387.0,0.14684,58590.182,-877042.83522,22.4171539961014,20.7962283918282,81.922278321764,49.2952017074306,95.0698669481746,94.3989452030312,1.61250977407209,0.0001158523217188,0.0018856808539769,0.00075124816674,0.003000710037401,0.0018086902684646,3.96872803166607,5.82579473951866,0.757150834128233,0.251536463990703,3,
-5899.0,0.14326,58655.601,-18192.7036899999,89.3805309734513,0.0,0.0,96.395217781957,93.8215409754139,22.440733182847,6.60338222258216,0.0,0.0,0.0004633413061805,0.0029164079712814,0.0017163765037731,0.0,2.09090882970694,0.770390661061748,23.6837636342775,13,
-5528.0,0.14508,58934.842,-341709.96397,9.14396887159533,49.6265808575919,9.14194838594753,48.051405034393,21.8814662372921,86.4740188852934,0.880882276136394,0.0001841189976802,0.0002769531361086,0.000604817811636,0.0005525029716286,0.0018537903792641,1.9847472857229,4.47598931831762,9.32188842394634,0.0766238325714581,3,
-6082.0,0.14192,58720.176,49020.09907,4800.0,0.0,0.0,78.9347141939926,95.8235652498617,0.0653063497280082,95.4342509730322,0.0,0.0,0.000129324363824,0.0030661356860562,0.0001444331418271,0.0,2.55342169867712,0.75119547965655,64.2026723619139,9,9.0
-6483.0,0.14259,59029.383,-69837.78486,10.6060606060606,0.0,0.0,8.80501227889396,21.7787785286529,23.0626642427834,0.820069203935112,0.0,0.0,0.0002760715073311,0.0005107831781428,0.0021683961575247,0.0,0.0505911940128405,9.36584145653659,0.109137905699005,11,
-5413.0,0.1464,58799.957,-356723.23435,8.48708487084871,20.7962283918282,9.14194838594753,51.4604682797562,19.445949626169,93.3502523428375,0.854678579986442,0.0001158523217188,0.0002769531361086,0.0005334950361393,0.0004125046676901,0.0015305623424015,3.96872803166607,4.17947179366622,11.7482046468482,0.0600940081416686,3,
-5250.0,0.14656,58593.571,-480454.01782,23.8476953907816,20.7962283918282,29.4088974677273,85.2238493937674,96.1028505490248,93.7220487112243,1.73401972196737,0.0001158523217188,0.0006351699141596,0.0001323729783628,0.0030716561003828,0.0011891101647953,3.96872803166607,2.36499070900402,0.749012424179348,0.586011059852233,3,
-6146.0,0.1436,59158.027,-202980.18302,6.40243902439024,30.6802364738457,2.15756703647831,12.1247457576723,15.4415501281666,56.3596264213554,0.40158293810426,0.0001415297438442,0.0005128215149341,0.0003116956485131,0.0002451911101779,0.0030603208600518,2.40885633445534,0.0285680391751155,14.3472089642131,0.173118341211119,11,
-5233.0,0.14647,58463.854,-998675.319219999,31.2883435582822,56.1939684202649,100.0,88.3138936869853,94.1150046184902,94.3725328158704,2.25853184330769,0.000179281964661,0.0026545514987149,0.0002838337750152,0.0030916120976016,0.0018310757229537,1.75278992435945,2.06669892856857,0.766410566619732,0.581971845599879,3,
-5703.0,0.14366,58715.88,-85147.0275799998,43.9461883408072,30.6802364738457,0.0,78.8119902958178,95.8235652498617,37.6241863795865,3.49666494173116,0.0001415297438442,0.0,0.0001389372119054,0.0030661356860562,0.0028324601674673,2.40885633445534,2.72899561166786,0.75119547965655,1.66037422793806,13,
-6021.0,0.14316,58677.114,-8568.70873999994,99.0196078431373,0.0,0.0,92.6204172501038,99.0080072548199,19.3617980943619,7.43504477019069,0.0,0.0,0.0004543715576726,0.0032846516834426,0.002207195737307,0.0,1.97060469904552,0.728534348049554,0.748333540072895,13,
-5345.0,0.14523,58685.756,-239336.41526,23.2876712328767,27.3636159545012,1.87331956513268,89.0085548071661,99.0080072548199,81.3796009669867,1.83464470950845,0.0001433275782293,8.58942705809225e-05,0.0004927061168788,0.0032846516834426,0.0031466612672699,3.01621593830334,1.83670937331344,0.728534348049554,0.484831004262358,3,
-6574.0,0.14271,59024.854,-53905.45874,1.78571428571429,20.7962283918282,0.0,0.0,0.0,14.7685705623511,0.0,0.0001158523217188,0.0,0.0,0.0,0.0019964916786718,3.96872803166607,0.0,0.0,0.178605931846269,11,
-5871.0,0.14314,58656.502,-27102.96431,78.1954887218045,0.0,0.0,100.0,88.6264413479815,25.3433271673138,5.99349469517976,0.0,0.0,0.0004704857661702,0.0028812281935074,0.0016474654245477,0.0,1.82518229460611,0.813873748285377,20.9712409492905,13,
-6681.0,0.14212,59035.853,-30517.77018,5.76923076923077,33.9489635560877,0.0,0.0,0.0,6.85060077364414,0.0,9.30992342868705e-05,0.0,0.0,0.0,0.0011772904827391,2.43113679848345,0.0,0.0,0.0746522276418412,11,
-5269.0,0.14573,58648.033,-314947.82832,24.8898678414097,20.7962283918282,11.2548429924126,86.9282695168443,99.4002981663611,83.8402333152324,1.82745587930248,0.0001158523217188,0.0005707947236847,0.0001509539047696,0.0033186822119141,0.0029444336666405,3.96872803166607,2.31861985890288,0.724165122118625,0.697419086023756,3,
-6573.0,0.14275,59022.791,-61783.56154,4.46428571428571,56.1939684202649,0.0,0.0,0.0,14.7229674064411,0.0,0.000179281964661,0.0,0.0,0.0,0.0019782505623277,1.75278992435945,0.0,0.0,0.179159148730582,11,
-5731.0,0.14575,58977.922,-397999.6258,3.88170055452865,20.7962283918282,14.4044580580157,5.38500348900846,21.8681301712351,88.4855528561485,0.27828163325845,0.0001158523217188,0.0003105597779077,0.0003897037205115,0.0006590913669531,0.0022187732129404,3.96872803166607,0.0131490905075282,4.65921163703592,0.0567853960603598,11,
-6128.0,0.14237,58740.921,12939.3031,133.333333333333,33.9489635560877,0.0,84.8761936264968,24.245529610278,6.72343302013007,15.0786407553333,9.30992342868705e-05,0.0,0.0002959495316661,0.0006383214357293,0.0012614762800143,2.43113679848345,1.92613311146848,4.28181059149808,0.07606420810712,13,
-5323.0,0.14658,58605.379,-267883.24046,18.3431952662722,20.7962283918282,0.0,85.0395033807609,88.2359753717955,93.3428969637292,1.49702101124029,0.0001158523217188,0.0,0.0003019720134836,0.0028627777327505,0.0018045872370401,3.96872803166607,1.92243416788804,0.834494589552981,0.254382257817102,3,
-5711.0,0.14587,58964.324,-316166.84026,3.53817504655493,33.9489635560877,1.87331956513268,12.1247457576723,15.4415501281666,90.6607257720667,0.247851904981566,9.30992342868705e-05,8.58942705809225e-05,0.0003116956485131,0.0002451911101779,0.0019211433642948,2.43113679848345,0.0285680391751155,14.3472089642131,0.0484578796590321,11,
-5768.0,0.14405,58995.686,-246565.11743,16.7613636363636,30.6802364738457,9.14194838594753,48.051405034393,41.367775010739,60.0938836172839,1.37210857773965,0.0001415297438442,0.0002769531361086,0.000604817811636,0.0012568877357379,0.0027834113623065,2.40885633445534,4.47598931831762,1.20513633625736,0.397826552117707,3,
-5593.0,0.14645,58848.801,-626197.23743,7.35294117647059,27.3636159545012,42.8534549462539,13.5650233173548,17.9499939636754,95.6989486328987,0.560330873109846,0.0001433275782293,0.0005193454413264,0.0002442685373586,0.0003329580718043,0.0017950451310784,3.01621593830334,19.6420717889635,7.01330087786185,0.0480006412756723,3,
-5708.0,0.14445,58906.954,-233908.01273,9.15492957746479,30.6802364738457,1.87331956513268,56.5853617744047,0.0,71.49504663833,1.04303882583094,0.0001415297438442,8.58942705809225e-05,0.000672956242467,0.0,0.0024810305327202,2.40885633445534,5.15721673498167,0.0,0.0642507574968702,3,
-6629.0,0.1416,58998.869,9273.89342,800.0,0.0,0.0,16.2646703281898,15.4415501281666,0.113974328000183,70.0332060636715,0.0,0.0,0.0003853620809178,0.0002451911101779,0.0001074889531736,0.0,0.0273879565646594,14.3472089642131,36.7876016319493,12,
-6519.0,0.14248,59109.164,-72342.04467,3.7037037037037,30.6802364738457,0.0,1.50485441403706,0.0,19.8422003659892,0.0991307916821359,0.0001415297438442,0.0,7.65638050681814e-05,0.0,0.002587853348001,2.40885633445534,27.3320998777461,0.0,0.231507132226147,11,
-5638.0,0.1458,58963.051,-313249.09125,2.63620386643234,20.7962283918282,0.0,8.80501227889396,19.445949626169,94.4745328863064,0.192911030017294,0.0001158523217188,0.0,0.0002760715073311,0.0004125046676901,0.0015027578345991,3.96872803166607,0.0505911940128405,11.7482046468482,0.0443806605509833,11,
-5749.0,0.14593,58987.996,-314443.81483,0.710479573712256,20.7962283918282,0.0,4.13992457051746,5.16898901388916,93.7021025593409,0.0768730926356633,0.0001158523217188,0.0,0.0001220806004973,5.86518340111514e-05,0.0014554138980662,3.96872803166607,222.777,73.643,0.04430254509943,14,
-5602.0,0.1458,58939.624,-338314.74934,2.99295774647887,20.7962283918282,3.72948686547058,11.4761339742083,19.445949626169,94.2817005475985,0.257739466893997,0.0001158523217188,9.67390807174865e-05,0.0002680020805523,0.0004125046676901,0.0017246457217471,3.96872803166607,16.7472402809804,11.7482046468482,0.0442508129935243,11,
-6324.0,0.14194,58760.448,37582.00003,1200.0,0.0,0.0,63.7344562582405,99.7439475317047,1.49740138595392,44.0663894383742,0.0,0.0,0.0002576680165872,0.0033367058458794,0.0005334126885813,0.0,2.86372929457624,0.721580009288841,0.0,4,
-5826.0,0.14518,59051.724,-302114.02266,4.12573673870334,27.3636159545012,2.15756703647831,12.1247457576723,15.4415501281666,86.2898771006476,0.262666605026077,0.0001433275782293,0.0005128215149341,0.0003116956485131,0.0002451911101779,0.002056771807035,3.01621593830334,0.0285680391751155,14.3472089642131,0.0557324821376462,11,
-6214.0,0.14337,58990.181,-94507.93476,11.5606936416185,33.9489635560877,0.0,16.2646703281898,16.6476218284729,28.9552125387063,0.925515777914451,9.30992342868705e-05,0.0,0.0003853620809178,0.0002494479860426,0.0029964049833035,2.43113679848345,0.0273879565646594,10.782211400624,0.144804399868764,11,
-6116.0,0.14203,58679.369,46228.05581,1414.28571428571,0.0,0.0,89.0900981846935,99.0080072548199,2.49008961526481,37.7333630107495,0.0,0.0,0.0004945229216069,0.0032846516834426,0.0002823635004186,0.0,1.83502824949735,0.728534348049554,38.9756380897882,4,
-5970.0,0.14534,59085.514,-283173.56134,0.618556701030928,27.3636159545012,0.0,0.0,0.0,83.1575877886835,0.0,0.0001433275782293,0.0,0.0,0.0,0.0029924322250356,3.01621593830334,0.0,0.0,0.0525800035864161,11,
-6238.0,0.14502,59014.904,-183140.53531,4.67289719626168,33.9489635560877,0.0,4.17816893490932,15.6976025964619,53.7766998297778,0.202390608187659,9.30992342868705e-05,0.0,0.0001935807849959,0.0002527393857302,0.0033223342021475,2.43113679848345,2.30442029043521,11.4347510563616,0.0760650484213906,11,
-5656.0,0.14609,58912.527,-292870.45011,3.42205323193916,20.7962283918282,0.0,16.2646703281898,15.4415501281666,89.152134939036,0.297870156674711,0.0001158523217188,0.0,0.0003853620809178,0.0002451911101779,0.0016224513417518,3.96872803166607,0.0273879565646594,14.3472089642131,0.0515255288830488,11,
-5826.0,0.14344,59041.308,-235753.0136,13.8364779874214,30.6802364738457,9.14194838594753,46.6239499292442,19.445949626169,55.8751904135197,1.30949156228237,0.0001415297438442,0.0002769531361086,0.0006389737745916,0.0004125046676901,0.0029209860619706,2.40885633445534,4.90309250231474,11.7482046468482,1.04647122377555,3,
-5424.0,0.14641,58807.475,-346045.8633,8.09248554913295,30.4572326573374,9.14194838594753,44.0879471714873,19.445949626169,88.5477187479204,0.793478738831376,0.0001699087009926,0.0002769531361086,0.0006773217004263,0.0004125046676901,0.0016611295117385,2.37868552825553,4.87837582520041,11.7482046468482,0.133529283417337,3,
-5947.0,0.14331,58793.879,-72415.6114700001,51.6129032258064,20.7962283918282,2.23758774444587,62.565475819917,68.1852702448502,26.5753346846455,3.87240853755747,0.0001158523217188,0.0001734834925874,0.0004029669405263,0.002328786673911,0.0042565542327259,3.96872803166607,2.91723553715081,1.05542220268652,0.649353965289746,13,
-5973.0,0.14254,58696.505,11244.38993,153.030303030303,30.6802364738457,0.0,88.9673742865187,99.0080072548199,10.7057657224834,12.337234743165,0.0001415297438442,0.0,0.0004920761532354,0.0032846516834426,0.0012215300942735,2.40885633445534,2.05151867102218,0.728534348049554,4.72855825799612,13,
-5250.0,0.14664,58572.149,-482725.01158,23.7051792828685,20.7962283918282,29.4088974677273,85.2238493937674,96.1028505490248,94.3835174874807,1.72207688115032,0.0001158523217188,0.0006351699141596,0.0001323729783628,0.0030716561003828,0.0019197538079992,3.96872803166607,2.36499070900402,0.749012424179348,0.581904113756645,3,
-5575.0,0.1462,58857.859,-561565.50934,8.19672131147541,20.7962283918282,35.4663606860349,15.839745334903,24.0021814996476,93.2858278409023,0.573796864146033,0.0001158523217188,0.0009885150199013,0.0006329406693557,0.0006632229647654,0.0014487421323419,3.96872803166607,14.4321473920827,5.23869896859583,0.053863349673284,3,
-6113.0,0.14286,58832.279,-33350.8487200001,70.2479338842975,30.6802364738457,0.0,58.8008403353536,94.5072955300314,19.6082944949625,5.29685049101996,0.0001415297438442,0.0,0.0003721539152977,0.0031251183528886,0.0025207088055038,2.40885633445534,2.32251258492716,0.761657908593913,4.94958047884454,13,13.0
-5916.0,0.14337,58771.653,-68638.5588000001,54.9668874172185,20.7962283918282,2.23758774444587,67.9028689777438,68.1852702448502,26.1906700508382,4.17254800944469,0.0001158523217188,0.0001734834925874,0.0002778581990122,0.002328786673911,0.0040131852843784,3.96872803166607,2.96826356582783,1.05542220268652,0.658891083079578,13,
-5254.0,0.14627,58588.376,-329479.63559,20.3094777562863,11.1142707475866,8.33179090519425,100.0,85.0497084314821,96.2163556796539,1.69763472129943,0.0001161651752583,9.95265546319126e-05,0.0004704857661702,0.0026381065612074,0.0017792061592295,7.426,1.82518229460611,0.848100897079334,0.570819344682384,3,
-5254.0,0.14598,58639.492,-448409.96691,23.5887096774194,30.6802364738457,24.8311215145763,85.1011254955925,93.2084328858966,93.3180371734547,1.69620341602213,0.0001415297438442,0.0005179422872701,0.0001067628908373,0.0028940974591405,0.0016014574440226,2.40885633445534,2.52731764017898,0.772175181558314,0.524695629699112,3,
-5604.0,0.14538,58945.996,-569908.49201,7.46527777777778,33.9489635560877,35.4663606860349,19.3700644003133,12.7867605151371,94.9275830410786,0.571562385448763,9.30992342868705e-05,0.0009885150199013,0.0006494640272756,0.0001812160216266,0.0012602372704122,2.43113679848345,12.7786539815741,10.7530354770714,0.0437306153971099,3,
-6047.0,0.14313,58783.122,-49357.3487100001,55.5555555555556,20.7962283918282,0.0,58.9235642335285,94.5072955300314,25.087435901783,4.19481806819171,0.0001158523217188,0.0,0.0003695063534705,0.0031251183528886,0.0025748297514888,3.96872803166607,1.86086055508003,0.761657908593913,1.11161727635639,13,
-6495.0,0.14251,58977.875,-54794.80738,31.3253012048193,50.1129985781636,1.36894556365195,4.05059480393259,36.4851604679696,12.0478286226047,1.54347093031501,0.0001343888881376,0.0004482836647143,0.0001774993055537,0.001328982573776,0.0019616184026485,1.64696938745035,0.0,1.57611599882264,0.218940224828316,11,
-5226.0,0.14586,58609.417,-518493.48215,22.8464419475655,49.6265808575919,31.5749188659604,85.2238493937674,96.1028505490248,98.4476373165971,1.66695793408912,0.0001841189976802,0.000582864516335,0.0001323729783628,0.0030716561003828,0.0014799025553143,1.9847472857229,2.36499070900402,0.749012424179348,0.497356438525278,3,
-6732.0,0.1416,59027.202,5320.77056,0.0,0.0,0.0,0.0,41.6812427529009,0.0,100.0,0.0,0.0,0.0,0.0011158561485504,0.0,0.0,0.0,1.19607299405897,0.0,11,
-5940.0,0.14295,58825.629,-39602.92696,75.7009345794392,0.0,2.23758774444587,67.9028689777438,68.1852702448502,19.035279235389,5.65304790275155,0.0,0.0001734834925874,0.0002778581990122,0.002328786673911,0.0027175834814948,0.0,2.96826356582783,1.05542220268652,0.906569257166139,13,
-5231.0,0.14619,58574.051,-493358.17319,23.7721021611002,62.7793160218514,29.4088974677273,85.0605396395032,96.1028505490248,94.6524163727577,1.71496623566093,0.0001306075068441,0.0006351699141596,9.5622372356581e-05,0.0030716561003828,0.0017190403391294,1.56892791922949,2.3695313109466,0.749012424179348,0.743657301394993,3,
-5836.0,0.14507,59045.605,-298049.78916,4.62776659959759,33.9489635560877,2.15756703647831,15.6550648230826,15.4415501281666,85.0694576372687,0.320410064609856,9.30992342868705e-05,0.0005128215149341,0.0003695352663168,0.0002451911101779,0.0020598206846111,2.43113679848345,0.028454438836316,14.3472089642131,0.0590657011824534,11,
-5694.0,0.14293,58706.059,-81234.31932,52.8795811518325,20.7962283918282,1.87331956513268,83.9020959138182,96.1028505490248,34.0710983192217,4.06580941313475,0.0001158523217188,8.58942705809225e-05,0.000154980859594,0.0030716561003828,0.0030934541141609,3.96872803166607,2.56343507658042,0.749012424179348,1.71616947428255,13,
-5450.0,0.14617,58738.407,-265593.82255,13.307240704501,40.4519943126543,0.0,84.9579600032335,20.6960303444636,88.7170235528923,1.31642908435573,0.000116669110909,0.0,0.0003030076585535,0.0005594401238888,0.0017299894400595,2.43489161240195,1.92427933666467,4.26518652707405,0.141655049379532,3,
-5568.0,0.14639,58847.954,-365490.2219,5.85106382978723,11.1142707475866,8.33179090519425,36.8773792389594,6.08061441362019,96.0489935663999,0.581629577330625,0.0001161651752583,9.95265546319126e-05,0.0006204094496075,0.0006482321153577,0.0017051960150741,7.426,6.71206456859366,7.13021510775588,0.0419558058737679,3,
-6872.0,0.14166,59063.903,-386.02694,50.0,0.0,0.0,0.0,2.53855526886913,0.213201417593918,3.9621477783511,0.0,0.0,0.0,7.52959124158256e-05,0.0001902856355331,0.0,0.0,36.167,0.0,11,
-5312.0,0.14673,58657.395,-727650.92812,18.8571428571429,30.6802364738457,60.2526010209251,59.6764467305993,67.433747827625,96.11672341675,1.47177084185308,0.0001415297438442,0.0015048179942738,0.0004665551168374,0.0022714578015956,0.0019559410796123,2.40885633445534,3.37743989536948,1.06952002323224,0.15795722239423,3,
-5254.0,0.14645,58624.992,-331510.1542,19.8830409356725,11.1142707475866,8.33179090519425,85.4069503278553,93.8952402878344,95.2934258424581,1.55099511539436,0.0001161651752583,9.95265546319126e-05,0.0001557987157113,0.0030412342145188,0.001829423702014,7.426,2.35992048923542,0.768204371126376,0.292650063961497,3,
-5896.0,0.14312,58664.787,2929.16674,119.540229885057,0.0,0.0,100.0,88.6264413479815,16.3409669500933,8.99824593977334,0.0,0.0,0.0004704857661702,0.0028812281935074,0.0016298083409443,0.0,1.82518229460611,0.813873748285377,50.91586267508,13,
-5598.0,0.14638,58860.769,-591765.25745,6.99815837937385,20.7962283918282,38.6490973664141,13.5650233173548,17.9499939636754,94.9235271735549,0.534267727810703,0.0001158523217188,0.0005898846268357,0.0002442685373586,0.0003329580718043,0.0017133367950954,3.96872803166607,19.6420717889635,7.01330087786185,0.0483927540470337,3,
-6213.0,0.14349,59032.988,-131625.14539,11.0599078341014,30.6802364738457,1.36894556365195,4.05059480393259,36.4851604679696,36.381044135463,0.516739306381724,0.0001415297438442,0.0004482836647143,0.0001774993055537,0.001328982573776,0.0026341714997788,2.40885633445534,0.0,1.57611599882264,0.138112780541623,11,
-5262.0,0.14657,58631.803,-698525.04927,20.5769230769231,20.7962283918282,56.71763405904,62.4805131211806,84.5915794675119,96.6841642600908,1.53496973335065,0.0001158523217188,0.0014828701568777,0.0003983393714051,0.0024440195841855,0.001933550032563,3.96872803166607,2.92120247326744,0.85072590635613,0.288440484347414,3,
-6116.0,0.14206,58679.413,45762.56582,1237.5,0.0,0.0,89.0900981846935,99.0080072548199,2.62985227597559,36.4591610643666,0.0,0.0,0.0004945229216069,0.0032846516834426,0.0003281704283016,0.0,1.83502824949735,0.728534348049554,36.9042902304078,4,
